Ticket_ID,Created_Date,Resolved_Date,Priority,Status,Channel,Category,Agent_ID,Customer_Name,Resolution_Time_Hours,SLA_Breached,Customer_Satisfaction
T00816,2025-03-16 00:00:00,2025-03-20 13:00:00,High,Resolved,Phone,Access Request,A025,Michael Moore,109,Yes,3
T00817,2025-09-16 00:00:00,2025-09-19 01:00:00,Low,Open,Phone,Network Issue,A010,Brian Vasquez,73,Yes,1
T00818,2026-01-22 00:00:00,2026-01-24 21:00:00,Low,In Progress,Portal,Software Bug,A023,Shelly Santiago,69,Yes,1
T00819,2025-08-14 00:00:00,2025-08-17 15:00:00,Medium,Resolved,Portal,Hardware Failure,A007,Kristen Turner,87,Yes,1
T00820,2025-07-28 00:00:00,2025-07-28 15:00:00,Low,Closed,Email,Access Request,A005,Kathryn Taylor,15,No,3
T00821,2026-01-26 00:00:00,2026-01-27 23:00:00,Low,Open,Chat,Hardware Failure,A004,Kevin Soto,47,No,3
T00822,2025-05-26 00:00:00,2025-05-28 11:00:00,High,Closed,Phone,Access Request,A014,Natalie Henry,59,No,5
T00823,2026-03-14 00:00:00,2026-03-16 07:00:00,Low,Closed,Chat,Network Issue,A001,Erica Day,55,No,2
T00824,2025-12-11 00:00:00,2025-12-11 14:00:00,Critical,Open,Email,Network Issue,A013,Tammy Thomas,14,No,4
T00825,2025-12-22 00:00:00,2025-12-25 04:00:00,Medium,Open,Chat,Network Issue,A011,William Drake,76,Yes,1
T00826,2025-11-01 00:00:00,2025-11-05 13:00:00,Low,In Progress,Portal,Hardware Failure,A009,Cody Miller,109,No,4
T00827,2026-01-23 00:00:00,2026-01-27 06:00:00,High,Closed,Portal,Hardware Failure,A017,Patricia Anderson,102,No,4
T00828,2025-03-17 00:00:00,2025-03-21 03:00:00,Low,Open,Chat,Hardware Failure,A016,Carla Shelton,99,Yes,4
T00829,2025-11-18 00:00:00,2025-11-18 18:00:00,Low,Open,Email,Hardware Failure,A022,Emily Fernandez,18,Yes,1
T00830,2025-04-02 00:00:00,2025-04-04 01:00:00,High,In Progress,Chat,Access Request,A020,David Chambers,49,Yes,5
T00831,2026-01-25 00:00:00,2026-01-25 10:00:00,Critical,Closed,Phone,Software Bug,A022,Nicole Walters,10,No,5
T00832,2025-09-09 00:00:00,2025-09-11 17:00:00,High,Open,Email,Hardware Failure,A004,James Frost,65,No,3
T00833,2025-08-19 00:00:00,2025-08-20 17:00:00,Critical,Closed,Email,Login Issue,A006,Riley Anderson,41,No,4
T00834,2025-12-28 00:00:00,2025-12-28 22:00:00,Critical,In Progress,Chat,Hardware Failure,A016,Keith Murray,22,Yes,4
T00835,2025-10-19 00:00:00,2025-10-22 15:00:00,Critical,Closed,Phone,Access Request,A002,Beth Thomas,87,No,4
T00836,2025-05-15 00:00:00,2025-05-17 16:00:00,Critical,Resolved,Chat,Software Bug,A002,Ricky Lang,64,Yes,5
T00837,2025-10-30 00:00:00,2025-10-30 06:00:00,High,Resolved,Email,Software Bug,A013,Kelly Fernandez,6,Yes,2
T00838,2025-08-08 00:00:00,2025-08-09 21:00:00,Critical,Resolved,Email,Network Issue,A008,Evan Lewis,45,Yes,3
T00839,2025-11-28 00:00:00,2025-11-29 16:00:00,Low,Open,Chat,Login Issue,A011,Matthew Davis,40,Yes,5
T00840,2025-01-11 00:00:00,2025-01-13 21:00:00,Low,Closed,Portal,Access Request,A017,Jessica Greene,69,No,3
T00841,2025-05-17 00:00:00,2025-05-17 03:00:00,Low,Resolved,Portal,Access Request,A013,Tara Aguilar,3,No,4
T00842,2025-10-21 00:00:00,2025-10-21 13:00:00,Low,In Progress,Chat,Hardware Failure,A017,Christopher Villa,13,No,4
T00843,2025-03-27 00:00:00,2025-03-30 07:00:00,High,Closed,Phone,Hardware Failure,A021,Nicholas Flores,79,Yes,3
T00844,2026-03-07 00:00:00,2026-03-11 13:00:00,Medium,Resolved,Chat,Login Issue,A010,Casey Carroll,109,No,5
T00845,2026-02-16 00:00:00,2026-02-17 05:00:00,Low,Open,Chat,Software Bug,A003,Kenneth Collins,29,No,5
T00846,2025-08-07 00:00:00,2025-08-08 03:00:00,Low,Resolved,Chat,Hardware Failure,A022,Whitney Barnes,27,No,3
T00847,2025-04-13 00:00:00,2025-04-15 06:00:00,High,Closed,Phone,Login Issue,A021,Sarah Ballard,54,Yes,4
T00848,2025-10-23 00:00:00,2025-10-25 16:00:00,Critical,Resolved,Portal,Access Request,A024,Kimberly Erickson,64,Yes,2
T00849,2025-09-25 00:00:00,2025-09-26 02:00:00,Critical,In Progress,Phone,Network Issue,A024,Katherine Jones,26,No,3
T00850,2026-03-09 00:00:00,2026-03-11 08:00:00,High,Open,Phone,Hardware Failure,A009,Gina Warner,56,No,4
T00851,2025-11-27 00:00:00,2025-11-27 21:00:00,Medium,Closed,Phone,Login Issue,A005,Jennifer Gonzales,21,Yes,3
T00852,2025-01-15 00:00:00,2025-01-16 08:00:00,Critical,Closed,Portal,Hardware Failure,A021,Sheila Cardenas,32,Yes,3
T00853,2025-04-14 00:00:00,2025-04-14 21:00:00,Medium,Open,Chat,Software Bug,A022,Jeremy Cantu,21,Yes,3
T00854,2025-11-26 00:00:00,2025-11-30 14:00:00,Critical,Open,Email,Login Issue,A011,Matthew Wilkins,110,No,1
T00855,2026-03-20 00:00:00,2026-03-20 09:00:00,High,Open,Portal,Network Issue,A008,Nicholas Clark,9,Yes,4
T00856,2025-10-20 00:00:00,2025-10-23 23:00:00,Low,Resolved,Portal,Login Issue,A008,Robert George,95,Yes,5
T00857,2026-01-31 00:00:00,2026-02-04 08:00:00,High,Closed,Phone,Hardware Failure,A007,Jessica Smith,104,Yes,3
T00858,2025-02-24 00:00:00,2025-02-24 23:00:00,High,Closed,Portal,Software Bug,A019,Diane Elliott,23,Yes,2
T00859,2025-09-09 00:00:00,2025-09-11 21:00:00,Low,Resolved,Portal,Hardware Failure,A022,Dominic Hernandez,69,Yes,3
T00860,2025-05-23 00:00:00,2025-05-27 17:00:00,High,Closed,Chat,Software Bug,A001,Seth Berry,113,Yes,2
T00861,2026-03-07 00:00:00,2026-03-10 23:00:00,Medium,Resolved,Portal,Software Bug,A021,Richard Mendoza,95,No,1
T00862,2026-02-20 00:00:00,2026-02-23 16:00:00,Medium,Closed,Portal,Login Issue,A013,Alan Williams,88,No,1
T00863,2025-06-04 00:00:00,2025-06-04 12:00:00,High,In Progress,Phone,Hardware Failure,A021,Stuart Hill,12,No,2
T00864,2026-03-27 00:00:00,2026-03-31 08:00:00,Low,Resolved,Email,Hardware Failure,A016,Jasmine Phillips,104,No,4
T00865,2026-03-07 00:00:00,2026-03-08 19:00:00,Low,In Progress,Chat,Access Request,A003,Lauren Goodwin,43,No,4
T00866,2025-08-04 00:00:00,2025-08-07 06:00:00,High,Closed,Email,Login Issue,A021,Elizabeth Ramirez,78,Yes,5
T00867,2025-11-19 00:00:00,2025-11-21 09:00:00,Low,Closed,Phone,Software Bug,A011,Erik Miller,57,Yes,2
T00868,2025-02-26 00:00:00,2025-02-26 21:00:00,Medium,Closed,Chat,Hardware Failure,A016,Evelyn Elliott,21,Yes,2
T00869,2025-05-14 00:00:00,2025-05-14 23:00:00,High,Resolved,Phone,Login Issue,A014,Joel Rodriguez,23,No,5
T00870,2025-04-04 00:00:00,2025-04-06 03:00:00,Medium,Open,Email,Access Request,A021,Diana Edwards,51,Yes,4
T00871,2025-02-15 00:00:00,2025-02-17 12:00:00,High,In Progress,Email,Hardware Failure,A020,Amanda Vincent,60,No,2
T00872,2025-11-04 00:00:00,2025-11-05 10:00:00,Low,Resolved,Phone,Access Request,A004,Holly Allen,34,Yes,2
T00873,2026-01-03 00:00:00,2026-01-05 20:00:00,Critical,Closed,Email,Network Issue,A023,Scott Lopez,68,Yes,4
T00874,2025-04-08 00:00:00,2025-04-12 15:00:00,High,Closed,Portal,Network Issue,A014,Chelsea Smith,111,Yes,3
T00875,2025-11-04 00:00:00,2025-11-05 04:00:00,Medium,Closed,Phone,Hardware Failure,A005,Nicole Wilson,28,Yes,3
T00876,2025-05-29 00:00:00,2025-05-30 10:00:00,Critical,In Progress,Chat,Access Request,A022,Kristy Pittman,34,No,2
T00877,2025-02-13 00:00:00,2025-02-13 02:00:00,Medium,Resolved,Portal,Network Issue,A023,Kimberly Davis,2,No,4
T00878,2025-12-29 00:00:00,2025-12-31 07:00:00,High,Open,Email,Access Request,A002,Phillip Vargas,55,Yes,5
T00879,2025-06-20 00:00:00,2025-06-25 00:00:00,Critical,Resolved,Email,Login Issue,A009,Elizabeth Shepherd,120,No,2
T00880,2025-06-04 00:00:00,2025-06-06 03:00:00,Medium,Open,Phone,Software Bug,A006,John Williams,51,No,3
T00881,2025-06-23 00:00:00,2025-06-27 17:00:00,Medium,Open,Chat,Access Request,A014,Austin Mcdonald,113,Yes,4
T00882,2025-05-14 00:00:00,2025-05-14 15:00:00,Low,In Progress,Portal,Software Bug,A024,Julie Krueger,15,No,3
T00883,2025-08-09 00:00:00,2025-08-10 13:00:00,High,Resolved,Portal,Network Issue,A011,Heather Thompson,37,No,3
T00884,2026-01-27 00:00:00,2026-01-27 20:00:00,Critical,Open,Phone,Network Issue,A002,Jodi Hamilton,20,Yes,5
T00885,2025-04-04 00:00:00,2025-04-04 05:00:00,High,In Progress,Portal,Hardware Failure,A004,Chelsea Carter,5,No,4
T00886,2025-01-21 00:00:00,2025-01-23 09:00:00,Critical,Closed,Portal,Login Issue,A024,Gregory Davidson,57,Yes,3
T00887,2025-03-05 00:00:00,2025-03-06 21:00:00,Medium,Resolved,Phone,Network Issue,A024,Lauren Brown,45,No,1
T00888,2025-10-16 00:00:00,2025-10-20 19:00:00,Medium,Open,Phone,Hardware Failure,A003,Lucas Rodriguez,115,Yes,5
T00889,2026-01-29 00:00:00,2026-01-31 16:00:00,High,Open,Chat,Login Issue,A013,Tara Barnes,64,No,1
T00890,2025-10-30 00:00:00,2025-11-03 23:00:00,High,In Progress,Email,Login Issue,A015,Paul Bennett,119,No,1
T00891,2025-08-21 00:00:00,2025-08-24 09:00:00,Low,Resolved,Email,Access Request,A015,Jared Moreno,81,No,3
T00892,2026-01-10 00:00:00,2026-01-13 22:00:00,Medium,In Progress,Email,Software Bug,A011,Cory Dunn MD,94,Yes,5
T00893,2026-01-16 00:00:00,2026-01-16 10:00:00,Critical,Open,Portal,Software Bug,A006,Kara Baker,10,Yes,5
T00894,2026-01-30 00:00:00,2026-02-03 15:00:00,Low,Open,Phone,Network Issue,A013,Trevor Castillo,111,No,4
T00895,2025-05-26 00:00:00,2025-05-29 11:00:00,Low,Resolved,Portal,Hardware Failure,A024,Angel Griffin,83,No,2
T00896,2025-12-17 00:00:00,2025-12-20 06:00:00,High,Open,Chat,Access Request,A007,Michele Wilkins,78,No,2
T00897,2025-08-17 00:00:00,2025-08-21 18:00:00,Critical,Resolved,Portal,Login Issue,A025,Mark Peters,114,No,4
T00898,2026-02-20 00:00:00,2026-02-22 00:00:00,Medium,Closed,Portal,Login Issue,A002,Kayla Thompson,48,No,5
T00899,2025-08-26 00:00:00,2025-08-29 15:00:00,Medium,Closed,Email,Software Bug,A015,Jason Meyer,87,No,2
T00900,2025-02-10 00:00:00,2025-02-14 21:00:00,High,In Progress,Phone,Software Bug,A008,James Miller,117,No,4
T00901,2025-06-01 00:00:00,2025-06-04 01:00:00,Low,Open,Email,Access Request,A014,Angela Garrison,73,No,1
T00902,2025-02-18 00:00:00,2025-02-20 12:00:00,High,Resolved,Chat,Access Request,A003,Ryan Williams,60,Yes,5
T00903,2025-02-28 00:00:00,2025-03-03 23:00:00,Medium,In Progress,Portal,Login Issue,A003,Lucas Sloan,95,No,4
T00904,2026-03-25 00:00:00,2026-03-28 19:00:00,High,Closed,Portal,Access Request,A009,James Tate,91,No,3
T00905,2026-03-23 00:00:00,2026-03-27 08:00:00,Medium,In Progress,Email,Access Request,A009,Audrey Vargas,104,Yes,2
T00906,2025-08-11 00:00:00,2025-08-13 21:00:00,Low,Closed,Email,Login Issue,A006,Justin Phillips,69,No,1
T00907,2025-08-24 00:00:00,2025-08-27 17:00:00,Critical,Resolved,Chat,Hardware Failure,A010,Alice Wong,89,Yes,4
T00908,2025-03-06 00:00:00,2025-03-06 18:00:00,Medium,Open,Email,Network Issue,A001,Justin Taylor,18,Yes,1
T00909,2025-09-04 00:00:00,2025-09-07 12:00:00,Medium,Closed,Phone,Login Issue,A010,Linda Patrick,84,No,2
T00910,2025-03-17 00:00:00,2025-03-19 13:00:00,Low,Open,Phone,Network Issue,A024,John Stevens,61,No,4
T00911,2025-09-06 00:00:00,2025-09-08 13:00:00,Critical,In Progress,Phone,Software Bug,A019,Teresa Mason,61,No,1
T00912,2025-01-27 00:00:00,2025-01-28 19:00:00,Low,Closed,Portal,Hardware Failure,A024,Matthew Silva,43,No,1
T00913,2025-01-19 00:00:00,2025-01-21 15:00:00,Critical,Closed,Phone,Login Issue,A017,Sarah Johnson,63,Yes,4
T00914,2025-08-05 00:00:00,2025-08-08 02:00:00,Low,Resolved,Portal,Hardware Failure,A004,Timothy Price,74,No,3
T00915,2025-11-15 00:00:00,2025-11-18 11:00:00,Critical,Closed,Email,Network Issue,A010,Tracy Aguirre,83,Yes,3
T00916,2025-08-29 00:00:00,2025-08-30 21:00:00,Medium,In Progress,Chat,Access Request,A023,Eric Sandoval,45,No,4
T00917,2025-03-09 00:00:00,2025-03-13 18:00:00,Critical,Closed,Chat,Hardware Failure,A006,Corey Lawson,114,Yes,3
T00918,2025-05-25 00:00:00,2025-05-28 17:00:00,Critical,In Progress,Phone,Network Issue,A006,Ellen Dennis,89,No,1
T00919,2025-02-21 00:00:00,2025-02-25 06:00:00,Critical,Resolved,Phone,Network Issue,A018,Ann Wolfe,102,Yes,4
T00920,2025-01-10 00:00:00,2025-01-11 22:00:00,High,In Progress,Phone,Access Request,A002,Megan Holloway,46,Yes,3
T00921,2025-06-22 00:00:00,2025-06-24 08:00:00,Medium,Open,Phone,Hardware Failure,A009,Taylor Griffith,56,No,1
T00922,2026-02-06 00:00:00,2026-02-07 22:00:00,High,In Progress,Email,Login Issue,A015,Zachary Green,46,No,1
T00923,2026-03-07 00:00:00,2026-03-11 01:00:00,Low,Open,Email,Access Request,A004,Chad Garrett,97,Yes,1
T00924,2025-11-19 00:00:00,2025-11-19 16:00:00,High,In Progress,Chat,Hardware Failure,A025,Brian Bailey,16,No,2
T00925,2026-01-11 00:00:00,2026-01-15 16:00:00,Medium,Resolved,Chat,Network Issue,A004,Amy Sanchez,112,Yes,1
T00926,2025-08-13 00:00:00,2025-08-15 06:00:00,Medium,Closed,Chat,Software Bug,A017,Patricia Sherman,54,Yes,1
T00927,2025-02-13 00:00:00,2025-02-14 11:00:00,Critical,Resolved,Phone,Network Issue,A025,Jason Lee,35,No,3
T00928,2026-02-08 00:00:00,2026-02-09 06:00:00,Critical,Closed,Portal,Hardware Failure,A017,David Flores,30,No,2
T00929,2025-01-16 00:00:00,2025-01-18 09:00:00,Low,Open,Email,Software Bug,A011,Samantha Villegas,57,No,2
T00930,2026-01-31 00:00:00,2026-01-31 22:00:00,Low,Closed,Email,Network Issue,A019,Joy Brown,22,Yes,4
T00931,2025-11-20 00:00:00,2025-11-23 20:00:00,High,Closed,Portal,Access Request,A010,Kelly Moon,92,No,5
T00932,2025-06-26 00:00:00,2025-06-26 02:00:00,Medium,Closed,Portal,Network Issue,A018,Jill Harris,2,No,3
T00933,2025-12-24 00:00:00,2025-12-25 21:00:00,Medium,Resolved,Email,Login Issue,A018,Lynn Jimenez,45,No,4
T00934,2025-07-19 00:00:00,2025-07-22 21:00:00,High,In Progress,Email,Access Request,A018,Howard Santos,93,No,2
T00935,2025-09-24 00:00:00,2025-09-25 20:00:00,Low,Open,Chat,Network Issue,A025,Rachel Smith,44,No,2
T00936,2026-01-07 00:00:00,2026-01-09 07:00:00,Low,Open,Chat,Software Bug,A021,Erin House,55,No,5
T00937,2025-03-05 00:00:00,2025-03-05 07:00:00,Critical,Resolved,Email,Hardware Failure,A011,Christine Best,7,Yes,1
T00938,2026-02-17 00:00:00,2026-02-21 00:00:00,Medium,Resolved,Chat,Software Bug,A022,Arthur Taylor,96,Yes,5
T00939,2026-01-01 00:00:00,2026-01-03 01:00:00,Medium,Open,Chat,Access Request,A019,Toni Lindsey,49,Yes,5
T00940,2026-02-26 00:00:00,2026-03-02 04:00:00,Critical,Open,Phone,Hardware Failure,A014,Karen Kelly,100,Yes,3
T00941,2025-02-17 00:00:00,2025-02-17 08:00:00,Medium,Closed,Phone,Hardware Failure,A003,Matthew Hull,8,No,4
T00942,2025-12-13 00:00:00,2025-12-15 20:00:00,Critical,Resolved,Portal,Hardware Failure,A015,William Sullivan,68,No,4
T00943,2026-01-10 00:00:00,2026-01-12 06:00:00,Medium,In Progress,Portal,Hardware Failure,A005,Karen Sparks,54,Yes,2
T00944,2025-12-22 00:00:00,2025-12-23 04:00:00,Critical,Open,Phone,Access Request,A012,Kaitlyn White,28,Yes,4
T00945,2025-11-05 00:00:00,2025-11-09 14:00:00,Low,Open,Chat,Access Request,A010,Joseph Brennan,110,Yes,4
T00946,2025-09-25 00:00:00,2025-09-25 20:00:00,High,Resolved,Chat,Software Bug,A010,Jose Lynch,20,No,1
T00947,2025-01-15 00:00:00,2025-01-19 06:00:00,Medium,Closed,Email,Software Bug,A010,Jenny Gutierrez,102,Yes,2
T00948,2025-04-04 00:00:00,2025-04-08 09:00:00,Low,Open,Chat,Login Issue,A002,Barbara Lamb,105,No,4
T00949,2025-09-04 00:00:00,2025-09-07 02:00:00,Critical,Resolved,Portal,Hardware Failure,A024,Jamie Evans,74,Yes,3
T00950,2026-01-26 00:00:00,2026-01-26 18:00:00,Critical,Closed,Portal,Network Issue,A024,Philip Skinner,18,No,5
T00951,2025-02-15 00:00:00,2025-02-19 07:00:00,Critical,Closed,Phone,Hardware Failure,A011,Dean Moreno,103,Yes,5
T00952,2025-12-10 00:00:00,2025-12-14 18:00:00,High,Open,Phone,Login Issue,A019,Melissa Jenkins,114,No,4
T00953,2025-10-15 00:00:00,2025-10-18 11:00:00,Low,In Progress,Email,Access Request,A017,Monica Singh,83,Yes,1
T00954,2026-01-20 00:00:00,2026-01-22 13:00:00,Low,Open,Phone,Login Issue,A009,Charles Newman,61,Yes,5
T00955,2025-05-06 00:00:00,2025-05-10 11:00:00,Critical,Open,Chat,Hardware Failure,A019,Nancy Bryant,107,Yes,5
T00956,2025-09-09 00:00:00,2025-09-13 15:00:00,High,Closed,Phone,Hardware Failure,A001,Natasha Ruiz,111,No,1
T00957,2025-07-15 00:00:00,2025-07-16 09:00:00,Low,Open,Phone,Software Bug,A005,Lauren Holland,33,Yes,1
T00958,2025-05-11 00:00:00,2025-05-15 03:00:00,Medium,Resolved,Portal,Network Issue,A002,Richard Jones,99,No,1
T00959,2025-04-03 00:00:00,2025-04-03 04:00:00,High,Closed,Email,Software Bug,A005,Kimberly Santana,4,No,1
T00960,2025-06-15 00:00:00,2025-06-16 10:00:00,Low,Open,Phone,Network Issue,A025,Justin Velasquez,34,Yes,4
T00961,2025-09-10 00:00:00,2025-09-12 18:00:00,Critical,Open,Chat,Login Issue,A011,Stacey Lutz,66,No,5
T00962,2025-10-11 00:00:00,2025-10-13 05:00:00,Critical,Open,Portal,Network Issue,A001,Jared Olson,53,No,1
T00963,2025-10-11 00:00:00,2025-10-14 04:00:00,Medium,In Progress,Chat,Access Request,A014,Devon Olson,76,No,1
T00964,2025-02-12 00:00:00,2025-02-16 13:00:00,Medium,In Progress,Chat,Access Request,A006,Shelly Vasquez,109,Yes,5
T00965,2025-10-03 00:00:00,2025-10-05 07:00:00,Critical,Open,Email,Hardware Failure,A020,Randall Davis,55,No,5
T00966,2025-12-01 00:00:00,2025-12-01 22:00:00,Low,Closed,Chat,Access Request,A009,Ashlee Hood,22,No,1
T00967,2025-06-29 00:00:00,2025-07-03 12:00:00,High,Open,Phone,Access Request,A019,Pamela Edwards,108,Yes,2
T00968,2025-06-03 00:00:00,2025-06-03 12:00:00,Low,In Progress,Chat,Hardware Failure,A007,Michele Reynolds,12,No,4
T00969,2025-12-16 00:00:00,2025-12-17 20:00:00,Critical,Resolved,Phone,Software Bug,A011,Mr. Charles Lam,44,Yes,3
T00970,2025-08-24 00:00:00,2025-08-27 05:00:00,Low,In Progress,Email,Access Request,A016,Donna Boyd,77,Yes,3
T00971,2025-01-05 00:00:00,2025-01-08 15:00:00,Critical,Closed,Portal,Access Request,A003,Nathan Murphy,87,Yes,2
T00972,2025-10-03 00:00:00,2025-10-03 04:00:00,Low,Resolved,Portal,Access Request,A012,Abigail Garza,4,No,4
T00973,2025-04-01 00:00:00,2025-04-05 12:00:00,Low,Closed,Chat,Network Issue,A015,Larry Jefferson,108,Yes,1
T00974,2025-04-24 00:00:00,2025-04-28 00:00:00,High,Resolved,Phone,Login Issue,A020,Rebecca Rogers,96,No,1
T00975,2026-02-18 00:00:00,2026-02-21 20:00:00,Medium,Closed,Chat,Login Issue,A009,Patricia Miller,92,No,2
T00976,2025-12-27 00:00:00,2025-12-30 19:00:00,Medium,Open,Phone,Hardware Failure,A004,Julia Castaneda,91,No,5
T00977,2025-10-19 00:00:00,2025-10-21 17:00:00,Medium,In Progress,Phone,Login Issue,A019,Brett Miller,65,Yes,4
T00978,2026-01-17 00:00:00,2026-01-17 09:00:00,High,In Progress,Chat,Network Issue,A022,Joseph Douglas,9,Yes,2
T00979,2025-12-21 00:00:00,2025-12-24 15:00:00,High,Closed,Email,Hardware Failure,A021,Kathryn Wells,87,Yes,5
T00980,2026-03-14 00:00:00,2026-03-15 18:00:00,Critical,Resolved,Email,Access Request,A015,Wanda Mcguire,42,No,4
T00981,2025-07-05 00:00:00,2025-07-07 19:00:00,Medium,Open,Chat,Hardware Failure,A018,Brittany Gomez,67,No,1
T00982,2025-06-11 00:00:00,2025-06-11 01:00:00,Medium,Resolved,Email,Access Request,A001,Derek Kelly,1,Yes,4
T00983,2025-12-20 00:00:00,2025-12-22 07:00:00,Medium,In Progress,Phone,Software Bug,A010,Donna Parks,55,Yes,1
T00984,2025-11-17 00:00:00,2025-11-20 09:00:00,Low,Closed,Portal,Login Issue,A019,Casey Hayes,81,No,1
T00985,2026-03-07 00:00:00,2026-03-08 09:00:00,Low,Closed,Phone,Software Bug,A002,Ellen Richardson,33,No,2
T00986,2025-09-24 00:00:00,2025-09-28 06:00:00,Low,Closed,Email,Hardware Failure,A019,Jessica Collins,102,Yes,2
T00987,2025-02-13 00:00:00,2025-02-13 08:00:00,Critical,Resolved,Email,Network Issue,A002,Kelly Lopez,8,No,1
T00988,2025-01-29 00:00:00,2025-01-30 15:00:00,Critical,Open,Email,Login Issue,A018,Arthur Hunt DDS,39,Yes,5
T00989,2025-05-31 00:00:00,2025-06-04 13:00:00,Critical,Open,Portal,Network Issue,A020,Jonathan Harris,109,Yes,4
T00990,2025-08-21 00:00:00,2025-08-23 02:00:00,Critical,Open,Chat,Login Issue,A015,Sara Ayala,50,No,4
T00991,2025-10-28 00:00:00,2025-10-29 01:00:00,Low,Open,Email,Access Request,A007,Frederick Davis,25,Yes,1
T00992,2025-11-23 00:00:00,2025-11-25 18:00:00,High,Closed,Portal,Access Request,A015,Jonathan Green,66,Yes,3
T00993,2025-05-05 00:00:00,2025-05-05 18:00:00,Low,In Progress,Chat,Access Request,A014,Kim Robinson,18,No,1
T00994,2025-06-09 00:00:00,2025-06-12 03:00:00,Medium,In Progress,Portal,Software Bug,A020,Joseph Ingram,75,No,5
T00995,2025-05-30 00:00:00,2025-06-01 00:00:00,Medium,Open,Phone,Access Request,A018,Christine Hawkins,48,Yes,1
T00996,2025-08-05 00:00:00,2025-08-06 21:00:00,Medium,In Progress,Email,Software Bug,A007,Michael Wheeler,45,No,2
T00997,2025-12-22 00:00:00,2025-12-25 17:00:00,High,Resolved,Chat,Hardware Failure,A011,Jason Johnson,89,Yes,4
T00998,2025-02-23 00:00:00,2025-02-25 11:00:00,Critical,In Progress,Email,Network Issue,A023,Dorothy Schmidt,59,Yes,1
T00999,2025-08-27 00:00:00,2025-08-30 08:00:00,Medium,Closed,Chat,Hardware Failure,A007,George Holloway,80,No,2
T01000,2025-04-05 00:00:00,2025-04-09 10:00:00,High,Open,Email,Software Bug,A001,Michael Allison,106,Yes,1
T01001,2025-03-14 00:00:00,2025-03-15 14:00:00,Medium,Resolved,Email,Login Issue,A007,Denise Bruce,38,Yes,4
T01002,2025-05-26 00:00:00,2025-05-26 23:00:00,High,In Progress,Chat,Access Request,A008,John Vaughan,23,Yes,2
T01003,2025-04-11 00:00:00,2025-04-11 03:00:00,High,Open,Email,Network Issue,A013,Valerie Wells,3,Yes,2
T01004,2025-06-23 00:00:00,2025-06-28 00:00:00,High,Closed,Phone,Software Bug,A012,Emily Phillips,120,Yes,2
T01005,2025-09-27 00:00:00,2025-10-01 07:00:00,Critical,Open,Email,Network Issue,A005,Tiffany Sanchez,103,Yes,5
T01006,2025-04-09 00:00:00,2025-04-11 21:00:00,High,Resolved,Portal,Network Issue,A002,Amanda Vasquez,69,Yes,4
T01007,2026-03-14 00:00:00,2026-03-16 21:00:00,Medium,Resolved,Phone,Login Issue,A021,Ernest Williams,69,No,3
T01008,2026-03-23 00:00:00,2026-03-23 17:00:00,Critical,In Progress,Email,Hardware Failure,A022,Christopher Schneider,17,Yes,5
T01009,2025-03-27 00:00:00,2025-03-29 18:00:00,High,Closed,Portal,Network Issue,A011,Deborah Eaton,66,No,4
T01010,2025-09-27 00:00:00,2025-09-30 17:00:00,Critical,Closed,Chat,Access Request,A013,Shelley Garcia,89,Yes,4
T01011,2025-04-17 00:00:00,2025-04-18 05:00:00,Critical,In Progress,Portal,Network Issue,A010,Jesse Wilson,29,No,2
T01012,2025-07-13 00:00:00,2025-07-16 02:00:00,High,Resolved,Email,Network Issue,A025,Jason Mendoza,74,Yes,2
T01013,2025-06-01 00:00:00,2025-06-03 09:00:00,High,In Progress,Email,Hardware Failure,A017,Oscar Holloway,57,No,5
T01014,2025-08-07 00:00:00,2025-08-09 10:00:00,Critical,Closed,Chat,Hardware Failure,A011,Kevin Chapman,58,No,4
T01015,2025-07-15 00:00:00,2025-07-15 04:00:00,Critical,In Progress,Chat,Login Issue,A012,William Nelson,4,Yes,2
T01016,2025-05-31 00:00:00,2025-06-04 12:00:00,Low,Resolved,Phone,Login Issue,A004,Melinda Lewis,108,Yes,5
